,Mean AAI,O2_ratio,divergence,AAI_round,log_O2_ratio
33004,47.14,126.98184475387993,Same Class,47.0,2.103741632083198
33005,42.39,1.4175029986580436,Different Class,42.0,0.15152398629458366
33006,44.04,1.1385608534795768,Different Class,44.0,0.056356247620555765
33007,48.34,17.08777255059838,Same Class,48.0,1.2326854546440238
33008,48.47,43.714328837913406,Same Class,48.0,1.6406238148935002
33009,44.75,2.159299029240852,Different Class,45.0,0.33431278951188464
33010,44.96,1.4633292116256706,Different Class,45.0,0.1653420422622665
33011,47.95,6.451273906438376,Same Class,48.0,0.8096454814428649
33012,42.61,1.4361940697868583,Different Class,43.0,0.15721312914218755
33013,44.9,1.4887059934980702,Different Class,45.0,0.17280893683278012
33014,45.09,1.1719394334200444,Different Class,45.0,0.06890516764525648
33015,44.56,1.2013981586407652,Different Class,45.0,0.07968696197726974
33016,48.07,25.200643724657468,Same Class,48.0,1.4014116345313838
33017,44.09,1.1967436557425086,Different Class,44.0,0.07800113384914098
33018,44.11,16.42489711268133,Different Class,44.0,1.2155026577730843
33019,43.97,1.037226093574501,Different Class,44.0,0.015873433813544134
33020,43.75,41.67724547703086,Different Class,44.0,1.6198990079484537
33021,41.98,3.9246547631945266,Different Class,42.0,0.5938014595439587
33022,62.03,1.5365034905495394,Same Family,62.0,0.18653355120136664
33023,41.31,37.591753178113535,Different Class,41.0,1.5750925805109794
33024,44.46,1.140462501865325,Different Class,44.0,0.05708101034857671
33025,40.89,57.489580362812326,Different Class,41.0,1.7595891385854399
33026,44.41,1.079290961913257,Different Class,44.0,0.03313854025192041
33027,46.0,1.5513588936196343,Same Class,46.0,0.19071227975308228
33028,92.42,1.00049063220775,Same Genus,92.0,0.00021302660588513563
33029,44.47,1.1579812879891822,Different Class,44.0,0.06370154161188188
33030,48.51,1.029424205373501,Same Class,49.0,0.012594375820652457
33031,43.35,5.273879118542454,Different Class,43.0,0.7221301712003769
33032,45.66,1.1645976169016146,Different Class,46.0,0.06617589708272469
33033,46.73,886.2454476497693,Same Class,47.0,2.9475540173695007
33034,43.02,14.579651527415207,Different Class,43.0,1.1637471439045028
33035,42.45,1.900570017960479,Different Class,42.0,0.27888387386216
33036,43.21,1.1142736168391696,Different Class,43.0,0.046991847653198464
33037,41.62,31.11611827786639,Different Class,42.0,1.4929854136502156
33038,49.44,1.0642580836889206,Same Class,49.0,0.02704695759303936
33039,48.5,601.9047992241615,Same Class,48.0,2.779527806139645
33040,43.42,1.1519762319147508,Different Class,43.0,0.0614435186229953
33041,94.13,1.085431943950545,Same Genus,94.0,0.035602598593475365
33042,48.77,1.1020788401978516,Same Class,49.0,0.0422126640603481
33043,93.54,1.033504612887655,Same Genus,94.0,0.014312419373740915
33044,42.27,20.967764301441047,Different Class,42.0,1.3215521260633594
33045,43.17,14.247990453949495,Different Class,43.0,1.1537536154811243
33046,41.74,2.2114779542515755,Different Class,42.0,0.3446826143388524
33047,48.6,1.0632911327903682,Same Class,49.0,0.026652192136922475
33048,45.07,53.95046515029868,Same Class,45.0,1.7319951934366702
33049,43.67,13.438025984212544,Different Class,44.0,1.1283354765207358
33050,94.36,1.0497998362678067,Same Genus,94.0,0.021106500697321257
33051,42.19,9.718319575370073,Different Class,42.0,0.9875911762188356
33052,41.4,2.1496022398470127,Different Class,41.0,0.3323581059524153
33053,42.01,24.889643215619355,Different Class,42.0,1.3960186711928313
33054,44.81,1.1366667904404968,Different Class,45.0,0.05563317156399819
33055,49.09,1.0791928818245904,Same Class,49.0,0.033099072139666286
33056,44.17,1.0033866809015448,Different Class,44.0,0.001468331842864456
33057,42.97,6.7907826980198225,Different Class,43.0,0.8319198334617639
33058,40.04,1.381081282720487,Different Class,40.0,0.14021923947520054
33059,42.69,2.0864412280106857,Different Class,43.0,0.31940615578142617
33060,43.41,12.385792761425927,Different Class,43.0,1.0929238091369695
33061,42.98,9.765992406469213,Different Class,43.0,0.9897163822633002
33062,48.08,1.7112895734227414,Same Class,48.0,0.23332350428034104
33063,41.57,5.051494967357207,Different Class,42.0,0.7034199246517634
33064,42.3,3.5426767168306386,Different Class,42.0,0.5493315230635241
33065,47.54,2.011786104392536,Same Class,48.0,0.3035818041074803
33066,41.8,35.07265378443472,Different Class,42.0,1.5449686281664183
33067,42.88,14.603452618671868,Different Class,43.0,1.1644555459193249
33068,42.92,47.78353514975974,Different Class,43.0,1.6792782768336867
33069,81.52,1.0560375219697906,Same Genus,82.0,0.023679349348293768
33070,44.59,1.1426925767587586,Different Class,45.0,0.0579294060948989
33071,49.63,18.08135236889971,Same Class,50.0,1.2572309097890113
33072,48.65,1.1093513763249,Same Class,49.0,0.045069126517969335
33073,43.84,1.0401862612642856,Different Class,44.0,0.017111113333725263
33074,41.15,1.3615916055680226,Different Class,41.0,0.1340468652532003
33075,41.46,8.873212803187506,Different Class,41.0,0.9480808971778868
33076,61.55,1.4702254178492105,Same Family,62.0,0.1673839267364176
33077,44.29,28.867939581710182,Different Class,44.0,1.460415787683054
33078,59.72,1.2631094253027626,Same Family,60.0,0.1014409758495671
33079,47.73,1.6631019738529942,Same Class,48.0,0.22091887899937315
33080,43.79,111.34241112372406,Different Class,44.0,2.0466606217346213
33081,42.31,1.2429194264077907,Different Class,42.0,0.09444297594600697
33082,93.08,1.0016702211216348,Same Genus,93.0,0.0007247627280209652
33083,44.25,14.983195434001427,Different Class,44.0,1.1756044442954472
33084,43.3,38.33035173573427,Different Class,43.0,1.5835428045449234
33085,47.98,1.8933538154118448,Same Class,48.0,0.2772317791633079
33086,60.6,1.2831015568089872,Same Family,61.0,0.1082610319136898
33087,43.85,5.656717249262259,Different Class,44.0,0.7525644710942881
33088,93.21,1.2593084537526122,Same Genus,93.0,0.10013211879361088
33089,49.33,1.3053528643538592,Same Class,49.0,0.1157279264842034
33090,93.87,1.0276001459962394,Same Genus,94.0,0.011824157296679755
33091,95.25,1.0534306535074802,Same Genus,95.0,0.02260595162869302
33092,44.12,22.096863056382517,Different Class,44.0,1.3443306241828072
33093,94.15,1.0493494120018247,Same Genus,94.0,0.02092012350056428
33094,37.81,1.006041999661392,Different Class,38.0,0.0026161117740217807
33095,37.93,1.123700939738706,Different Class,38.0,0.05065074405975277
33096,39.45,1.0228625338699222,Different Class,39.0,0.009817271255403793
33097,35.61,1.3625138839880084,Different Class,36.0,0.13434093642292394
33098,40.86,1.0011607356877321,Different Class,41.0,0.0005038087662553783
33099,38.03,1.0293167852696123,Different Class,38.0,0.012549054958418031
33100,38.11,1.055555314776538,Different Class,38.0,0.02348099678414441
33101,88.77,1.7123256883662703,Same Genus,89.0,0.2335863720279832
33102,38.25,118.37316899636215,Different Class,38.0,2.073253274368869
33103,40.06,1.2263285515387474,Different Class,40.0,0.08860683968032751
33104,38.57,1.0371715118204798,Different Class,39.0,0.01585057941520919
33105,37.56,2.321628579719192,Different Class,38.0,0.3657927413798177
33106,89.63,1.0659656634854429,Same Genus,90.0,0.0277432155733208
33107,37.48,2.549064375278281,Different Class,37.0,0.4063808034861743
33108,43.26,2.846835612219204,Different Class,43.0,0.454362389954365
33109,41.1,2.3261773559647603,Different Class,41.0,0.3666428237976039
33110,37.19,1.0336823202670071,Different Class,37.0,0.014387088319445341
33111,41.25,1.144453996307174,Different Class,41.0,0.05859833999746629
33112,37.06,1.0506618877245648,Different Class,37.0,0.02146297871120777
33113,38.41,2.809278638609413,Different Class,38.0,0.4485948168836926
33114,36.63,1.0205000423284525,Different Class,37.0,0.008813027065820775
33115,39.63,5.695379134570869,Different Class,40.0,0.755522639841182
33116,35.38,1.132648787790366,Different Class,35.0,0.0540952645232502
33117,39.39,1.0107195639168491,Different Class,39.0,0.004630672170457661
33118,39.06,1.3889310393312109,Different Class,39.0,0.1426806834759859
33119,38.51,1.717594058643298,Different Class,39.0,0.23492052915589756
33120,33.12,1.0005741763115132,Different Class,33.0,0.00024929004235808464
33121,40.05,1.1138829112418889,Different Class,40.0,0.046839541220011716
33122,38.98,1.0877157702290516,Different Class,39.0,0.036515425189717836
33123,37.75,1.00464479004314,Different Class,38.0,0.0020125363906796923
33124,38.33,1.1420583578258934,Different Class,38.0,0.057688296409140874
33125,41.42,1.3171616110110418,Different Class,41.0,0.11963906460817825
33126,37.74,1.0372484709097245,Different Class,38.0,0.015882803273525873
33127,86.57,1.4095563585061854,Same Genus,87.0,0.14908244501707169
33128,42.53,1.615840405049085,Different Class,43.0,0.20839846372241091
33129,37.92,1.0828694220863044,Different Class,38.0,0.03457609034056945
33130,38.43,2.526224497914817,Different Class,38.0,0.4024719423686747
33131,39.49,1.1191933562333427,Different Class,39.0,0.04890512342822947
33132,39.82,1.0492618361032957,Different Class,40.0,0.020883876930805064
33133,65.37,1.0107301623801286,Same Family,65.0,0.0046352261834109185
33134,86.34,1.6808539759491044,Same Genus,86.0,0.22552998578085004
33135,44.02,3.399912440399732,Different Class,44.0,0.5314677325890524
33136,37.78,1.01432118116401,Different Class,38.0,0.006175494564208267
33137,37.36,24.095572060252646,Different Class,37.0,1.3819372414760671
33138,37.19,11.033086166316393,Different Class,37.0,1.042697009949658
33139,35.96,1.326777812473179,Different Class,36.0,0.12279820025998987
33140,37.95,1.0459364781462601,Different Class,38.0,0.019505309743247996
33141,38.75,1.120600152705093,Different Class,39.0,0.04945067731321542
33142,39.82,1.0722777479185377,Different Class,40.0,0.030307293532683775
33143,42.78,2.3177007036722075,Different Class,43.0,0.3650573526215741
33144,38.88,1.0452675410526702,Different Class,39.0,0.019227464353005656
33145,36.67,1.08504439820304,Different Class,37.0,0.035447509152373075
33146,37.06,2.56415161436931,Different Class,37.0,0.4089437007755102
33147,38.85,1.269992685238593,Different Class,39.0,0.1038012195625206
33148,38.15,1.0223650004890033,Different Class,38.0,0.009605973487768541
33149,35.07,1.0283613518609247,Different Class,35.0,0.012145746511337164
33150,39.07,1.0556203342938622,Different Class,39.0,0.0235077473935607
33151,39.25,1.2114339150625837,Different Class,39.0,0.08329972791928775
33152,38.16,1.033924785365976,Different Class,38.0,0.014488946409149106
33153,40.4,1.305083442662093,Different Class,40.0,0.11563827989589938
33154,38.21,1.03520307293432,Different Class,38.0,0.015025552502018572
33155,38.76,1.857273044832353,Different Class,39.0,0.2688757557306197
33156,38.17,2.104269691578015,Different Class,38.0,0.3231013999580264
33157,38.26,1.0434405129276578,Different Class,38.0,0.018467694758751832
33158,38.08,1.3842701988523274,Different Class,38.0,0.1412208693240145
33159,39.06,1.3371521281814895,Different Class,39.0,0.1261808198807639
33160,39.23,2.212834100459568,Different Class,39.0,0.3449488554294208
33161,39.03,1.4145962292515089,Different Class,39.0,0.15063249609236004
33162,39.01,3.9069050887255066,Different Class,39.0,0.5918328609449137
33163,38.4,1.8508608738926824,Different Class,38.0,0.2673737747920512
33164,37.92,3.8226071753060338,Different Class,38.0,0.5823596706681368
33165,90.06,1.2548016122388308,Same Genus,90.0,0.09857506803174657
33166,39.48,2.537049657086266,Different Class,39.0,0.4043289676503867
33167,38.66,96.66661049437245,Different Class,39.0,1.985276490813868
33168,37.95,2.328002977475368,Different Class,38.0,0.3669835314333042
33169,37.91,1.0183332205830609,Different Class,38.0,0.007889911773649836
33170,38.39,57.22146551875725,Different Class,38.0,1.7575589764779636
33171,38.01,1.5603582585483964,Different Class,38.0,0.19322432389778385
33172,38.38,1.044454149146811,Different Class,38.0,0.0188893794914321
33173,38.96,1.0063528630457723,Different Class,39.0,0.002750286488972548
33174,38.38,1.3915226691661744,Different Class,38.0,0.14349028577863934
33175,37.35,1.0409297790210448,Different Class,37.0,0.01742143305299665
33176,39.53,6.2561142197118365,Different Class,40.0,0.7963046691658814
33177,39.29,1.0815940011753764,Different Class,39.0,0.034064269884860394
33178,38.32,1.0445892749505017,Different Class,38.0,0.018945562517893463
33179,38.76,1.5632758286105752,Different Class,39.0,0.19403561287190108
33180,39.11,1.049096464328655,Different Class,39.0,0.02081542336944439
33181,40.12,1.0452866209253355,Different Class,40.0,0.019235391708885663
33182,38.49,1.201115673093836,Different Class,38.0,0.0795848340201328
33183,37.12,1.1343942846336608,Different Class,37.0,0.05476402975867042
33184,38.27,1.4969122275989988,Different Class,38.0,0.17519633595630266
33185,39.51,1.5998890332908209,Different Class,40.0,0.20408986146797764
33186,37.53,62.11888397060864,Different Class,38.0,1.793223644581308
33187,35.46,1.0983449718583895,Different Class,35.0,0.040738766201652336
33188,40.52,2.7713559526259712,Different Class,41.0,0.4426923100959108
33189,38.5,1.4064258030477006,Different Class,38.0,0.14811682560401068
33190,39.27,1.5550376065916067,Different Class,39.0,0.1917408963453181
33191,38.56,1.2557376306975048,Different Class,39.0,0.09889890895280866
33192,40.16,1.0208391409223116,Different Class,40.0,0.008957313376196955
33193,38.43,1.1795435540824253,Different Class,38.0,0.07171398163402477
33194,36.56,3.1481208634258735,Different Class,37.0,0.4980513975470325
33195,39.5,1.029594073545816,Different Class,40.0,0.012666034057793985
33196,38.45,2.3036117147799557,Different Class,38.0,0.3624092784233119
33197,38.9,1.7731907285198556,Different Class,39.0,0.2487554518382192
33198,36.93,4.135462095000993,Different Class,37.0,0.6165240445043764
33199,37.67,1.0287419964174156,Different Class,38.0,0.012306469435127636
33200,38.26,21.344588756897345,Different Class,38.0,1.3292877917316392
33201,43.12,1.1169523142343114,Different Class,43.0,0.048034632285730926
33202,41.46,1.0167195149051351,Different Class,41.0,0.0072011594813820145
33203,40.25,1.3543310164452338,Different Class,40.0,0.13172482464890214
33204,41.69,1.0048756046853025,Different Class,42.0,0.0021123030077664067
33205,41.61,1.0355359169376763,Different Class,42.0,0.015165166732439828
33206,42.57,1.0619329796309982,Different Class,43.0,0.026097108558166198
33207,39.57,1.7020419514718028,Different Class,40.0,0.2309702602539614
33208,41.13,117.66225369935208,Different Class,41.0,2.0706371625948474
33209,41.16,1.218963574037166,Different Class,41.0,0.0859907279063058
33210,41.38,1.0309425572387292,Different Class,41.0,0.0132344676411874
33211,42.87,2.3076855444410804,Different Class,43.0,0.3631766296057959
33212,40.44,1.05956377948855,Different Class,40.0,0.025127103799299017
33213,43.81,2.5337554258532258,Different Class,44.0,0.4037646917121525
33214,41.61,2.8297383341623674,Different Class,42.0,0.4517462781803433
33215,44.44,2.3122070020413585,Different Class,44.0,0.3640267120235821
33216,42.21,1.0399278284960474,Different Class,42.0,0.017003200093467133
33217,41.51,1.1375807338981556,Different Class,42.0,0.055982228223444536
33218,41.76,1.0443519138149209,Different Class,42.0,0.018846866937185982
33219,41.13,2.7924069169626557,Different Class,41.0,0.4459787051096709
33220,41.67,1.0143712118101698,Different Class,42.0,0.006196915291798978
33221,42.93,5.661174321238864,Different Class,43.0,0.7529065280671602
33222,40.14,1.1258464240773116,Different Class,40.0,0.051479152749228416
33223,40.68,1.0168263311797971,Different Class,41.0,0.00724678394447947
33224,42.3,1.3805895179313483,Different Class,42.0,0.14006457170196412
33225,41.58,1.7072786814282073,Different Class,42.0,0.2323044173818757
33226,40.64,1.006619645145985,Different Class,41.0,0.0028654018163799416
33227,41.21,1.1071932500002917,Different Class,41.0,0.044223429445989886
33228,42.26,1.0811832613301922,Different Class,42.0,0.03389931341569608
33229,40.82,1.0107148535243995,Different Class,41.0,0.004628648164701414
33230,41.92,1.1351994829343914,Different Class,42.0,0.05507218463511903
